County Code,Deaths_per_100k,Number of Substance Use Facilities (As of March 2023),TotActiveMDs,Number of Mental Health Facilities (As of March 2023),MDsPerCapita,Urbanicity,Social Resilience Score,Economic Risk Score,Social Risk Score,Economic Resilience Score,Prosperity Index Score,lat,lng,% of households with broadband internet connection,ACS Total Population,Median Household Income,Percent of Popualtion Employed in Construction,Percent of Popualtion Employed in Manufacturing,Percent of Popualtion Employed in Mining and Natural Resources,Percent of Popualtion Employed in Trade Transporation and Utilities,Percent of Popualtion Employed in Trade Transportation and Utilities,Percent of Populaiton Black (non-Hispanic),Percent of Population 65+,Percent of Population Aged 15 to 64,Percent of Population Aged 25+ who Have a Bachelor's Degree or More,Percent of Population Aged 25+ who Have at Least a High School Diploma,Percent of Population Asian (non-Hispanic),Percent of Population Hispanic or Latino,Percent of Population Native American/Alaska Native (non-Hispanic),Percent of Population Native Hawaiian/Pacific Islander,Percent of Population Under 15,Percent of Population White (non-Hispanic),Percent of Residents with a Disability (Aged 18-64),Poverty Rate,Unemployment Rate
51670,,-0.3539783974,-0.2796890323,-0.3755663114,-0.3827813997,1,1.465449824,1.121722712,1.043687967,1.414585411,1.727677984,37.2915,-77.2985,1.106983821,-0.2433942965,-0.7433705781,-1.448964036,1.460276119,-0.6916923663,-1.319079954,-1.300550813,2.170613415,-0.5580240972,-0.1350887651,-1.00301995,-0.8149991517,-0.1405682484,-0.12020552,-0.2333154174,-0.1584357255,0.9992514074,-1.383598684,0.4326966945,0.9321504198,1.645315399
51678,,-0.3539783974,-0.2796890323,-0.3755663114,0.5848953943,0,-1.967017473,1.121722712,-1.449126692,-1.23765692,-0.8621935845,37.7825,-79.444,0.9879214552,-0.2910448405,-0.3857286929,-1.047415398,-1.143175364,-0.6916923663,-1.906130391,-1.911245296,-0.08198192482,-1.051611866,4.511909727,3.025360458,0.07881168636,1.067330226,-0.2764989582,-0.2408437114,-0.1584357255,-4.00165876,0.1368719729,-1.587524313,1.02904826,-1.151396744
51680,,0.00149620026,0.02966899659,0.4049042012,0.6873318894,1,-1.967017473,0.2151288487,-1.449126692,-1.23765692,-0.8621935845,37.4003,-79.1909,-1.289552918,-0.07261298975,-0.4921073438,-1.448964036,0.1258505119,-0.6916923663,-0.2253713392,-0.01335007974,1.347692465,-0.8517726783,1.684130805,1.420316801,0.2984458169,0.4627871351,-0.3970261864,-0.2164874661,-0.1288193752,-0.8108046035,-0.6973685643,-0.5923562723,1.045379356,0.3977072872
51683,,-0.08737244915,-0.0828248321,-0.2454878926,1.105034103,1,-1.108900648,-0.6914650144,-0.6181884721,-1.23765692,-0.8621935845,38.7479,-77.4838,2.100471428,-0.1866625226,2.405584323,-1.448964036,-0.1967429816,-0.6916923663,-1.233078935,-1.154409978,0.2960792782,-2.032777204,1.287424741,0.9899606186,-0.443675262,1.350004599,1.883682136,-0.2151589436,-0.0873564847,1.444200161,-1.679287285,-1.504593643,-1.169117344,-0.3537825406
51685,,-0.3539783974,-0.2515655751,-0.3755663114,0.4287543289,1,1.465449824,-0.6914650144,-1.449126692,0.5305046338,0.001096938403,38.7709,-77.4429,2.063386429,-0.2636605556,2.13867568,9.436471476,-0.7162133867,-0.6916923663,-1.238687697,-0.8901950906,0.2963112176,-2.398648199,1.739506251,0.6665590054,-0.7070255384,2.863143887,2.051734328,-0.2324297358,-0.1584357255,1.430750828,-1.994577715,-1.464248993,-1.489206837,-1.04677316
51690,,-0.1762410986,-0.1390717464,0.2748257825,3.575444335,0,-0.2507838241,0.2151288487,1.874626186,-0.3535761429,0.8643874613,36.6827,-79.8636,0.6112159382,-0.2710474572,-1.408908025,-1.429949198,-0.2299511354,-0.6863018409,-0.2665022615,0.1647288187,2.527568134,0.3517701017,-0.7169848451,-0.235484956,-0.6985983295,-0.3115981209,-0.2862979199,-0.1633465672,-0.09327975476,0.3592873317,-1.540247195,1.321026124,1.589204873,0.9095753584
51700,2.957180033,0.09036484967,0.1421628253,-0.1154094738,0.04784969154,1,-0.2507838241,0.2151288487,-0.6181884721,0.5305046338,0.001096938403,37.105,-76.5181,-1.673740497,0.2491195182,0.1584682323,-0.4367035408,1.519915252,-0.688458051,-1.253644396,-1.105051153,2.147883355,-1.313806892,1.22024797,0.4747658963,0.6102525441,0.6124382735,-0.03568947583,-0.2080734904,0.1199579676,0.4523118821,-1.629452127,-0.4108053459,-0.02321873185,0.2705840079
51710,3.692494526,-0.08737244915,0.254656654,0.6650610388,-0.01878375676,1,-0.2507838241,0.2151288487,-0.6181884721,0.5305046338,0.001096938403,36.8947,-76.257,-1.31004726,0.4345309541,-0.1534272886,-0.5619777678,-0.7019813209,-0.6906142612,-0.6310717999,-0.4024137601,2.238339716,-1.678175336,2.377685571,0.7300066313,0.2120669262,0.7430860928,-0.1045271814,-0.1983309923,0.007415836374,-0.4319817355,-1.64290762,-0.4952302623,0.5570795677,0.8342013787
51720,,-0.265109748,-0.223442118,-0.1154094738,6.671413359,0,-1.108900648,2.028316575,1.874626186,-1.23765692,0.8643874613,36.9315,-82.6262,-0.8497378415,-0.3009758001,-1.299010423,-1.037348719,-0.7612815954,-0.4663684053,0.6925960626,0.9089824758,-0.2659098598,-0.3258800778,1.140362081,-0.1423075854,-0.2877718984,-0.06811809412,-0.5471952736,-0.2373009848,-0.1584357255,-0.9206408196,0.7189466129,0.9997631681,1.385610536,0.9534497645
51730,,-0.08737244915,-0.1671952036,-0.1154094738,0.7261185235,1,-0.2507838241,0.2151288487,1.874626186,-0.3535761429,0.8643874613,37.2043,-77.3913,0.4121280484,-0.2128419975,-1.033823282,-0.6581704779,-0.3180544005,-0.6916923663,-0.5525491301,-0.1256172114,4.73215202,-0.4145305447,0.7127910145,-0.3667309021,-1.112058263,-0.1120632697,-0.3355377021,-0.2191445111,-0.06366340443,-0.2627443005,-3.064870782,1.373324745,1.628943875,2.379930455
51735,,-0.3539783974,-0.3078124895,-0.3755663114,-0.8283304272,1,-1.108900648,-0.6914650144,-1.449126692,-1.23765692,-0.8621935845,37.1309,-76.3569,1.715958542,-0.275427465,3.195955927,1.140409496,-1.129959874,-0.6916923663,-0.6946377707,0.02729836447,-0.5500356105,0.03322944082,0.1708378792,1.967416615,1.302863771,0.3309516084,-0.4812972566,-0.2386295073,-0.1584357255,-0.260502745,0.7672867157,-1.210974243,-1.782622207,-1.361768896
51740,3.823573373,-0.265109748,-0.02657791775,-0.1154094738,0.2069743442,1,-0.2507838241,0.2151288487,0.2127497474,0.5305046338,0.001096938403,36.8453,-76.3554,-1.703343434,-0.01593252804,-0.1286933662,0.1963787136,-0.9354549732,-0.6916923663,-1.20129595,-1.226028665,3.008842364,-0.8314882494,0.6256427717,-0.07450926513,-0.04127603967,-0.02417291855,-0.3737536525,-0.1987738331,-0.0518168643,0.4680027702,-1.900887619,-0.1881626462,0.3404203526,0.7250778558
51750,,-0.3539783974,-0.3078124895,-0.2454878926,-0.8283304272,1,0.6073330001,1.121722712,-1.449126692,1.414585411,0.001096938403,37.1229,-80.5587,1.014271323,-0.261543415,-1.159189079,-1.448964036,0.4531880275,-0.6916923663,-1.864999468,-1.647998229,0.0112577093,-2.09062539,4.954913295,1.55953902,0.5380945684,0.1587340284,-0.4582696967,-0.2377438257,-0.09920302483,-2.999683482,0.3458474001,-0.8867227948,3.537504699,0.4235819369
51760,5.483375695,0.00149620026,0.8733727118,0.7951394576,1.099066928,1,-1.967017473,0.2151288487,-0.6181884721,-0.3535761429,-0.8621935845,37.5294,-77.4756,-2.064108908,0.3544398228,-0.4010449908,-0.2174736435,-0.782968553,-0.687379946,-1.648127333,-1.647998229,2.685286918,-1.283004611,2.39039469,1.846684847,-0.2703907801,0.2953203849,-0.1794892379,-0.2213587152,-0.1228961051,-1.036080924,-1.814174445,-0.05143910903,1.272925969,0.5642050334
51770,,0.09036484967,0.3671504827,0.6650610388,1.574451828,1,-1.108900648,0.2151288487,1.043687967,-0.3535761429,0.001096938403,37.2785,-79.958,-1.961311893,-0.008917126618,-0.6708143635,-0.3181404331,-0.8683609483,-0.6916923663,0.4439409415,0.65928489,1.332384465,-0.5339832926,0.5975011516,0.3514962231,-0.1618904663,0.4568485979,-0.221379799,-0.2231300785,0.06664853704,0.06003968164,-0.8423888727,-0.03500239965,0.8466843475,0.1018362921
51775,,0.00149620026,0.001545539419,-0.1154094738,3.497871067,1,-1.967017473,-1.598058877,-0.6181884721,-1.23765692,-1.725484107,37.2864,-80.0554,1.126502241,-0.2353957537,0.3857317138,-1.448964036,0.4281124828,-0.6916923663,0.3504615727,0.1521471574,-0.09682604568,0.0242141391,0.80266264,0.9522546009,0.6976848359,0.1967406668,-0.4327923964,-0.2342010991,-0.111049565,-1.027114703,0.4451854808,-0.8964353958,-0.8952992908,-0.6170289772
51790,,-0.265109748,-0.2796890323,-0.3755663114,-0.4175899175,1,-1.108900648,-0.6914650144,0.2127497474,-1.23765692,-0.8621935845,38.1593,-79.0611,0.3008730511,-0.2374420835,-0.4513735862,-1.346060207,-0.8077052389,-0.6916923663,0.02515336921,0.4705599704,0.1715278266,0.635752106,0.02468301352,1.028029194,0.3184604379,-0.1013739027,-0.4550850342,-0.2085163313,0.001492566307,-0.9778004831,0.2368745223,-0.4130467154,-0.07602261089,-0.4482812614
51800,,-0.1762410986,-0.1390717464,0.01466894494,-0.1430998917,1,-1.108900648,-1.598058877,-0.6181884721,-0.3535761429,-0.8621935845,36.6953,-76.6398,-1.22514213,-0.04082406719,1.546403301,-0.1604291294,-0.4224228837,-0.5736398604,0.7748579072,0.6776734719,2.251560261,-1.030576162,0.6519688034,0.7318194206,0.4048393285,0.09222241135,-0.3840425623,-0.2235729193,-0.116972835,0.7336270888,-1.340906565,-0.8411482824,-0.8147325475,0.1243359875
51810,2.334826116,0.1792334991,0.9296196261,0.01466894494,0.1443190122,1,-1.108900648,-0.6914650144,-1.449126692,-0.3535761429,-0.8621935845,36.7335,-76.0435,-1.055006564,1.07200476,1.580453583,0.4267938097,-0.8168544241,-0.6841456307,-0.4983310962,-0.3491836545,0.6725169055,-1.156790387,1.286516947,1.528721602,1.205424169,1.850029434,-0.09889277843,-0.2160446253,0.02518564657,0.137373344,-0.7053421895,-1.096664401,-1.28289065,-0.5416549975
51820,,-0.3539783974,-0.3078124895,-0.3755663114,-0.8283304272,1,-0.2507838241,-0.6914650144,0.2127497474,0.5305046338,0.001096938403,38.0674,-78.9014,0.9781622449,-0.2466444101,-0.3832223896,-0.1223994534,0.284436389,-0.6916923663,0.9749037564,1.062865872,0.1979689169,-0.1065077359,-0.2376695093,0.2206128348,-0.04232944077,-0.03723770047,-0.1723849908,-0.1916883799,-0.02812378403,0.4534326599,-0.001337530712,-0.04023226173,0.271285377,-0.3436576776
51830,,-0.1762410986,-0.2515655751,-0.2454878926,0.4983713644,1,-0.2507838241,-0.6914650144,-1.449126692,-0.3535761429,-0.8621935845,37.2693,-76.7076,1.07770619,-0.2669106692,0.2958085896,-1.285660133,-1.150969114,-0.6916923663,-1.586430949,-1.451530749,0.4326915779,-0.5610291977,3.335408449,3.382479952,1.125892385,1.638617509,-0.1346589884,-0.2359724624,-0.1584357255,-3.280998689,-0.3830748374,-1.630110333,0.560345787,0.2638340993
51840,,0.1792334991,0.05779245376,0.01466894494,3.898666286,1,-1.967017473,-0.6914650144,-0.6181884721,-2.121737696,-1.725484107,39.1735,-78.1746,0.7439411981,-0.2286687267,-0.008416124344,-1.448964036,-0.4068353829,-0.6916923663,0.03076213134,0.3263547755,0.07596879865,-0.5910802035,0.650153215,1.084225663,-0.2013930077,0.3333270233,0.5659667691,-0.2191445111,-0.1051262949,0.07797212509,-0.4792566915,-0.03799089227,0.03067388696,-0.5585297691
53001,,-0.265109748,-0.223442118,-0.2454878926,0.7340747561,0,0.6073330001,1.121722712,-0.6181884721,-0.3535761429,0.001096938403,46.9834,-118.5606,0.9176551411,-0.2531702933,-0.1586424248,-1.002674602,0.2458064959,3.788912332,-0.3450249313,-0.03754558225,-0.5975831851,-1.609058023,-1.116414292,-0.8018003369,-3.059270207,-0.21895694,3.902023261,-0.2204730335,0.3035793397,3.778780142,-2.056705545,-0.6812639276,1.046468096,0.5192056425
53003,,-0.265109748,-0.1390717464,-0.2454878926,1.869826965,1,-0.2507838241,-0.6914650144,1.043687967,0.5305046338,0.001096938403,46.1918,-117.203,1.213359213,-0.2450167877,-0.1602879775,0.8451202464,-0.5061209855,-0.4787666137,0.1728507719,0.3544215584,-0.5787960947,0.7890122352,-0.5762767446,-0.04260417325,0.673983311,-0.1310665889,-0.388207121,-0.1274764604,0.1199579676,-0.4667258447,0.7041621828,0.3998232758,-0.349840664,0.06921173372
53005,1.857862381,0.00149620026,0.6765085116,0.1447473637,1.027460834,1,-1.108900648,-0.6914650144,-1.449126692,-0.3535761429,-0.8621935845,46.2398,-119.5112,-1.102176081,0.2730946218,1.162635102,0.7030682211,-0.6521690902,0.4225292303,-0.9582495908,-1.019882984,-0.5145488841,-0.9516922724,0.1445118475,0.9711076097,0.5296673595,0.475851917,0.8599356184,-0.156261114,0.04295545678,1.241339394,-0.2548323654,-0.4220121932,-0.5583343308,-0.2851584695
53007,,0.00149620026,0.1140393681,0.7951394576,1.166694906,1,-1.108900648,0.2151288487,-0.6181884721,-1.23765692,-0.8621935845,47.8692,-120.619,-1.642185717,-0.08069876327,0.3993518267,-0.1716143283,-0.6884269724,3.061730458,-0.531983669,-0.257240745,-0.5876097914,-0.07645673014,-0.2712578946,0.5121093561,-0.4125999294,-0.1916396687,1.341554583,-0.1248194155,-0.01627724389,0.4478287713,-0.4033411348,-0.4571269815,-0.5931740035,-0.1940347029
53009,4.648892401,0.7124453955,0.254656654,0.01466894494,1.897673779,0,-1.108900648,-0.6914650144,0.2127497474,-1.23765692,-0.8621935845,48.0493,-123.9308,-0.9043894191,-0.08571606836,0.02373544316,0.1124897223,-0.5782978911,-0.2588331781,-0.2104146402,-0.150780534,-0.549107853,2.136799843,-1.393291522,0.5378509643,0.9347000846,0.07084367729,-0.2201549288,0.3397206092,-0.08143321463,-1.467580345,0.3196008838,0.8226949807,-0.2627414821,0.5777048507
53011,2.621296648,1.067919993,1.154607283,1.57560997,0.3183616011,1,-1.108900648,-0.6914650144,-1.449126692,-1.23765692,-0.8621935845,45.7792,-122.4825,-0.694891705,1.103196408,1.303874154,1.034150107,-0.2512992342,-0.6119125906,-0.214153815,-0.09367914806,-0.4876439151,-0.8788185835,0.5212464391,0.8050561088,0.9310131807,1.063767104,-0.00727248706,-0.1744175878,1.079527718,0.6675012036,0.1287322305,-0.6087929817,-0.8550159192,0.2773339165
53013,,-0.265109748,-0.2796890323,-0.2454878926,1.675893794,1,-1.108900648,-0.6914650144,-0.6181884721,-0.3535761429,-0.8621935845,46.2975,-117.9078,0.1281350291,-0.3006730582,-0.07669390195,0.3809344945,-0.6955430053,1.183132362,-1.3863851,-1.357652199,-0.5697504585,1.984290989,-1.625686836,0.2086484253,0.4585627849,-0.2664652379,-0.1466627164,-0.1394331627,0.2739629894,-0.9531433733,0.4926949977,0.6792473352,-0.3367757868,-0.2592838197
53015,8.472256618,0.4458394473,0.02966899659,0.53498262,0.3322850082,1,-0.2507838241,-0.6914650144,-0.6181884721,-0.3535761429,0.001096938403,46.1932,-122.681,-1.043946126,0.009718431385,0.2255561488,0.6795793036,0.5528124887,-0.1639599313,0.187807471,0.1995703423,-0.5716059736,0.009939911373,-0.1659537678,-0.5548984327,0.3674435893,-0.01229584407,-0.03250481329,-0.1106485091,0.2147302887,0.1900498967,0.3642864084,1.006487277,-0.01178696423,0.8645759675
53017,,-0.3539783974,-0.2515655751,-0.2454878926,-0.3320604167,1,0.6073330001,-0.6914650144,-1.449126692,0.5305046338,0.001096938403,47.7361,-119.6918,0.9859696131,-0.1882347279,0.5651982194,0.1124897223,-0.7439998011,3.507526907,0.3149394126,-0.09851824857,-0.5954957306,-0.4227945713,-0.3593139316,-0.2710156265,-0.7807636157,-0.2118306953,1.591428105,-0.1376617994,0.155497588,1.075464292,-0.582747702,0.5641903696,-0.4663358199,-0.4561561548
53019,,-0.3539783974,-0.2515655751,-0.3755663114,1.775346702,0,-0.2507838241,-0.6914650144,1.043687967,-0.3535761429,0.001096938403,48.4703,-118.5166,-0.3334756174,-0.2899046839,-0.741421231,-0.7868002646,-1.151646831,-0.06153994905,-1.747215464,-2.082549454,-0.5941040943,1.211980141,-0.4909440902,-0.4189392343,0.3316279517,-0.3139735358,-0.4477358129,1.891434857,0.943292507,-1.201956026,-0.1591488629,2.383435249,0.6398237905,1.12444745
53021,,-0.265109748,-0.1671952036,-0.1154094738,-0.2624433811,1,0.6073330001,0.2151288487,-1.449126692,-0.3535761429,0.001096938403,46.5347,-118.899,-1.134706782,-0.04104265708,0.8504611033,0.4558753267,-0.07000982346,2.52699034,0.103676039,0.08052846999,-0.4864842181,-2.109407269,-0.07335875972,-0.4725977979,-1.993754989,0.2169316934,3.173225488,-0.1930169024,0.02518564657,3.237444506,-1.763176467,-0.8531022529,0.227735786,-0.006162246006
53023,,-0.265109748,-0.3078124895,-0.2454878926,-0.8283304272,0,-1.967017473,0.2151288487,-1.449126692,-1.23765692,-0.8621935845,46.4316,-117.5452,0.741989356,-0.3060187613,0.03160877977,-1.352771326,-1.157068571,-0.2965668557,0.0008487333169,0.3399042569,-0.6147466999,1.630440396,-1.43414226,0.3156029947,1.508276987,0.02571079427,-0.4604744631,-0.2271156459,-0.1584357255,-0.6606203896,0.772768583,1.131256843,-0.807655739,0.1502106373
53025,,-0.1762410986,0.001545539419,0.2748257825,0.3541646479,0,0.6073330001,0.2151288487,-0.6181884721,-0.3535761429,0.001096938403,47.2057,-119.4518,-1.416097345,-0.02498399682,0.185835039,-0.338273791,0.06688909608,3.492433436,-0.6740723096,-0.7421186153,-0.5549063377,-1.09443455,-0.4437387919,-0.5563486641,-1.412804279,-0.1370051261,2.306262357,-0.1186196439,-0.09920302483,2.179430342,-1.090235723,-0.5213795727,0.1477134127,0.6024545157
53027,,0.5347080967,0.05779245376,0.6650610388,0.9866851422,0,0.6073330001,0.2151288487,0.2127497474,-0.3535761429,0.001096938403,47.1503,-123.7735,-1.083633581,-0.08916937816,-0.298185291,-0.04969566091,0.03639181203,-0.1628818262,-0.5880712903,-0.4217701621,-0.5349595503,0.3329882231,-0.009813165955,-0.6498885926,0.2873851053,0.05421577302,0.04833662027,0.2803799387,0.4279680111,-0.4846582882,0.1558093327,0.9526944095,0.1743875371,1.550816678
53029,,-0.08737244915,-0.223442118,0.01466894494,-0.4563765516,0,-1.108900648,0.2151288487,-0.6181884721,-0.3535761429,-0.8621935845,48.163,-122.5481,-0.5823354797,-0.06167118021,1.063901942,0.3887641337,-0.6996093099,-0.4890086119,-0.5731145912,-0.5069383309,-0.4361533708,0.9963641749,-0.5072843857,1.260428784,1.396089769,1.136217258,-0.1496024049,-0.1190624848,0.6530522737,-0.8601188229,0.1805607943,-0.3338516611,-1.165306755,0.2334595104
53031,,-0.1762410986,0.001545539419,-0.2454878926,2.777832014,0,-1.967017473,1.121722712,-0.6181884721,-2.121737696,-1.725484107,47.7486,-123.5964,1.344132631,-0.217713576,0.1239622587,0.685171903,-0.384470708,-0.3504721096,-0.6553764358,-0.6888885097,-0.5588493073,3.24943833,-1.803614498,1.972129868,1.413997588,0.09816094859,-0.412214577,-0.0229660259,0.1021881574,-2.621981392,0.5729296013,0.2339619357,-0.4342179965,0.5405803532
53033,2.758778968,6.577776257,11.44779261,8.339687746,1.170673022,1,-1.967017473,-1.598058877,-1.449126692,-1.23765692,-1.725484107,47.4902,-121.8052,-0.8097250793,6.147242326,2.648518529,0.1695342364,-0.339741358,-0.6539586886,0.1466765487,-0.05786980435,-0.1905295586,-1.237176827,1.829377876,3.119262944,1.045307201,5.387022214,0.02898367102,-0.1699891796,1.150606959,-0.4129285144,-0.7714568318,-1.368617229,-0.9187071959,-0.3886570685
53035,2.103168292,0.7124453955,0.5640146829,-0.1154094738,0.3690825841,1,-1.108900648,-0.6914650144,-1.449126692,-0.3535761429,-0.8621935845,47.6127,-122.6762,-0.5813595587,0.4908481255,1.511644165,0.08676376496,-0.8839484491,-0.645333848,-0.7563341541,-0.7121161922,-0.4373130678,-0.3904897401,0.8081094052,1.161813045,1.307077375,1.194414923,-0.1275547412,-0.1044487376,1.334228331,-0.4151700698,0.02740074347,-0.02902541443,-1.012338816,-0.009537200322
53037,,-0.08737244915,-0.1390717464,0.01466894494,0.5659993418,0,-1.108900648,0.2151288487,-1.449126692,-0.3535761429,-0.8621935845,47.1244,-120.6798,1.379265788,-0.1813660793,0.06821599757,0.5062087215,-0.7578930083,0.3670068189,-0.1692837179,-0.2988570093,-0.5500356105,-0.6887459721,1.893831264,1.450409104,0.8246196691,0.2204948157,-0.03446460562,-0.1606895222,0.1258812377,-1.311792242,0.3571433692,-0.6625858487,0.5870199115,0.2525842516
53039,,-0.1762410986,-0.1953186608,-0.1154094738,1.072214643,0,-1.108900648,0.2151288487,-0.6181884721,-1.23765692,-0.8621935845,45.8738,-120.7891,1.106983821,-0.2473309671,-0.03568166624,-0.3416293507,0.3325543261,2.725900726,-1.679910318,-1.957700661,-0.5709101555,0.7867584098,-0.5399649768,0.414943849,0.3026594213,-0.2747791901,0.1987506815,0.05143123258,0.1436510479,-0.5070738425,0.2838856876,0.6710289805,0.02686329775,0.09733635302
53041,4.846306013,0.2681021485,-0.05470137493,0.4049042012,0.3541646479,0,-0.2507838241,-0.6914650144,0.2127497474,-0.3535761429,0.001096938403,46.5778,-122.3927,-0.934642971,-0.07449922553,-0.1101872278,-0.03068082288,0.0933200756,0.2327827368,0.7486836839,0.6563814297,-0.5736934281,0.3765621814,-0.3021228973,-0.5472847176,0.2046931185,-0.1025616101,0.05593081554,-0.163789408,-0.02812378403,-0.1887729712,0.3667781663,0.9788437198,-0.1418913672,1.004074079
53043,,-0.265109748,-0.223442118,-0.3755663114,2.060776548,0,-1.108900648,-0.6914650144,-0.6181884721,-2.121737696,-1.725484107,47.5763,-118.4187,0.8942330365,-0.2805196859,0.1357342893,0.8350535674,-1.007631879,1.0214166,-0.1113265093,0.1889243212,-0.5924805186,1.317158661,-1.392383727,0.1085824553,0.9873701399,-0.2664652379,-0.44210141,-0.08939214954,0.3154258799,-0.2459326347,0.7513394653,0.9392461927,-0.3601836919,-0.7621520128
53045,,0.2681021485,-0.0828248321,0.1447473637,0.4745026665,0,0.6073330001,0.2151288487,0.2127497474,-0.3535761429,0.001096938403,47.3483,-123.193,1.492472627,-0.1213841918,0.3677065831,-0.07318457848,-0.3095829327,-0.06746952697,-0.1599357811,-0.5882352193,-0.5530508226,0.7394280758,-0.2503786281,-0.3257618637,0.4180068423,0.003144352755,0.01502015068,0.05940236741,0.4457378213,-0.7951137154,0.2102957716,1.031142341,-0.02104125231,1.152572069
53047,,-0.1762410986,0.1421628253,-0.2454878926,3.024475225,0,-1.108900648,1.121722712,0.2127497474,-1.23765692,0.001096938403,48.5488,-119.7408,0.9235106673,-0.1852811987,-0.4759809277,-0.5485555292,-0.9374881255,4.382409176,-0.8012042512,-1.215382644,-0.5848265188,0.4749792252,-0.7887005866,-0.2728284158,-0.4958186167,-0.2177692326,0.7545967807,0.9995534373,0.2502699091,0.2651420036,-0.5390588805,0.2070655021,0.7944248384,0.4888310537
53049,,0.09036484967,-0.0828248321,-0.1154094738,3.007568231,0,-0.2507838241,0.2151288487,0.2127497474,-0.3535761429,0.001096938403,46.5556,-123.7039,1.342180789,-0.2467634543,-0.4937782127,-0.2308958821,0.05265703019,1.040822492,-1.390124275,-1.566701341,-0.5829710037,2.406507619,-1.553971094,-0.2325844931,0.4190602434,0.1908021295,0.003506370748,0.0062614685,0.09034161731,-1.670441111,0.2722574842,1.859701918,0.11232937,0.122086018
53051,,-0.265109748,-0.223442118,-0.2454878926,1.467042687,1,-0.2507838241,-1.598058877,0.2127497474,-0.3535761429,-0.8621935845,48.5323,-117.274,0.3691875231,-0.2726648172,-0.1666423424,-0.242081081,-0.3705775008,0.4478646996,-1.805172672,-1.862854291,-0.5992067609,1.269077052,-0.9357632465,-0.1800136031,0.7371873773,-0.3306014401,-0.3940864979,0.2135109743,0.2088070187,-0.7390748297,0.5692750231,0.9586713947,0.2108603195,0.8060767594
53053,2.194789652,2.578687033,2.195175199,2.486158902,0.2348211584,1,-0.2507838241,-0.6914650144,-1.449126692,-0.3535761429,-0.8621935845,47.0239,-122.104,-1.023451785,2.302484208,1.289266709,0.8261054084,-0.5616938142,-0.6264670091,0.505637325,0.3776492408,-0.1575941654,-1.138008508,0.9896682445,0.5160974926,0.7998647431,1.680187269,0.09635153232,-0.1146340765,2.264181732,0.4769689919,-0.4470299563,-0.3854031587,-0.7374320236,0.2739589622
53055,,-0.3539783974,-0.223442118,-0.3755663114,1.029449893,0,-1.967017473,0.2151288487,-1.449126692,-2.121737696,-1.725484107,48.5776,-122.9654,1.444652497,-0.2621827648,0.7003107515,2.459144439,-0.8693775245,-0.4997896627,-0.244067213,-0.4546760455,-0.5723017918,2.634143988,-1.18086768,2.893026838,1.434538909,0.04233869854,-0.2211348249,-0.1398760035,0.001492566307,-2.471797178,0.6136283133,-1.055572628,-0.80275641,-0.7902766321
53057,,0.7124453955,0.3109035683,0.53498262,0.9876796713,1,-1.108900648,-0.6914650144,-0.6181884721,-1.23765692,-0.8621935845,48.4795,-121.729,-0.9899451626,0.06300407917,0.894840393,0.7869572124,0.006233386683,0.2176892658,-0.03280383946,0.1211769142,-0.5727656706,0.254104333,-0.3003073089,0.4845549585,0.5180799474,0.1717988104,0.6504828133,-0.04953647536,0.1673441282,-0.008327759015,-0.08937964236,-0.3906330208,-0.4325848869,0.06133684032
53059,,-0.265109748,-0.3078124895,-0.2454878926,-0.8283304272,1,-0.2507838241,-0.6914650144,-0.6181884721,-0.3535761429,-0.8621935845,46.023,-121.9147,0.8708109318,-0.2776359413,0.7604873467,-0.2163551236,0.116362468,-0.2092403445,-1.595778886,-2.023512428,-0.5822751855,-0.01485216836,0.6655857163,0.2097360989,0.7645758061,-0.09543536542,-0.2226046692,0.0354889629,0.2265768289,-0.7995968263,0.5440252099,0.1704564676,-0.6056945109,0.388707409
53061,4.887560743,1.60113189,2.335792485,2.876394158,0.4038911019,1,-1.108900648,-0.6914650144,-1.449126692,-1.23765692,-0.8621935845,48.0474,-121.6972,-0.9112208663,2.050792828,2.157131186,0.9312462775,1.086853818,-0.6049049076,-0.3711991546,-0.4033815802,-0.4250202802,-1.243187028,1.32827548,1.088213799,0.9136320625,3.125627233,0.05740065979,-0.1283621421,0.6056661131,0.2158277841,-0.2892186241,-0.8082748637,-1.114680355,-0.169285038
53063,2.041222847,2.312081085,2.054557913,3.786943089,0.8912103506,1,-1.108900648,-0.6914650144,-0.6181884721,-0.3535761429,-0.8621935845,47.6207,-117.404,-1.020524021,1.217347539,0.2922136899,0.212037992,-0.4261503295,-0.596280067,0.1223719128,0.1860208609,-0.4934423998,-0.6556898658,0.7808755793,0.907297426,1.129052589,0.3368901456,-0.2713545034,-0.09514908026,0.6471290036,0.0140877953,0.4182744957,-0.2113234639,-0.2186475213,0.1749603023
53065,,-0.1762410986,-0.1390717464,-0.3755663114,0.5361634694,1,-0.2507838241,-0.6914650144,-0.6181884721,-0.3535761429,-0.8621935845,48.3991,-117.8552,0.6160955433,-0.176141473,-0.2343378475,-0.09108089662,-0.03815710455,-0.02650153406,-0.388025441,-0.4391909239,-0.5834348824,0.6838337151,-0.6443613094,-0.2220703151,0.7608889022,-0.2522127485,-0.4153992395,0.3530058339,0.03110891664,-0.2268794136,0.5073133105,0.9668897494,-0.08854311829,0.4989559166
